Quebec,Montréal,Hampstead (V),Total,,,667,a,807,a,,,741,a
Quebec,Montréal,Mont-Royal (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Mont-Royal (V),Apt & Other / App. & autres,512,b,810,b,919,d,1239,a,880,b
Quebec,Montréal,Mont-Royal (V),Total,512,b,810,b,919,d,1239,a,880,b
Quebec,Montréal,Dorval (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Dorval (V),Apt & Other / App. & autres,518,a,659,a,782,a,967,b,711,a
Quebec,Montréal,Dorval (V),Total,518,a,659,a,782,a,967,b,711,a
Quebec,Montréal,Île-Dorval (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Île-Dorval (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Île-Dorval (V),Total,,,,,,,,,,
Quebec,Montréal,Pointe-Claire (V),Row / En bande,,,,,1152,a,1339,b,1171,b
Quebec,Montréal,Pointe-Claire (V),Apt & Other / App. & autres,545,b,958,b,1156,b,1173,d,1082,a
Quebec,Montréal,Pointe-Claire (V),Total,545,b,956,b,1156,a,1197,c,1089,a
Quebec,Montréal,Kirkland (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Kirkland (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Kirkland (V),Total,,,,,,,,,,
Quebec,Montréal,Beaconsfield (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Beaconsfield (V),Apt & Other / App. & autres,,,,,793,c,,,816,d
Quebec,Montréal,Beaconsfield (V),Total,,,,,793,c,,,816,d
Quebec,Montréal,Baie-d'Urfé (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Baie-d'Urfé (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Baie-d'Urfé (V),Total,,,,,,,,,,
Quebec,Montréal,Sainte-Anne-de-Bellevue (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Sainte-Anne-de-Bellevue (V),Apt & Other / App. & autres,572,b,684,b,787,a,843,c,748,a
Quebec,Montréal,Sainte-Anne-de-Bellevue (V),Total,572,b,684,b,787,a,843,c,748,a
Quebec,Montréal,Senneville (VL),Row / En bande,,,,,,,,,,
Quebec,Montréal,Senneville (VL),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Senneville (VL),Total,,,,,,,,,,
Quebec,Montréal,Dollard-des-Ormeaux (V),Row / En bande,,,,,980,a,1060,a,1011,a
Quebec,Montréal,Dollard-des-Ormeaux (V),Apt & Other / App. & autres,488,a,662,a,806,b,886,a,743,a
Quebec,Montréal,Dollard-des-Ormeaux (V),Total,488,a,662,a,820,a,902,a,757,a
Quebec,Montréal,Saint-Mathieu (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Mathieu (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Mathieu (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Saint-Philippe (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Philippe (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Philippe (MÉ),Total,,,,,,,,,,
Quebec,Montréal,La Prairie (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,La Prairie (V),Apt & Other / App. & autres,455,c,562,b,728,a,738,a,711,a
Quebec,Montréal,La Prairie (V),Total,455,c,562,b,728,a,738,a,711,a
Quebec,Montréal,Candiac (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Candiac (V),Apt & Other / App. & autres,,,575,a,690,b,724,c,657,b
Quebec,Montréal,Candiac (V),Total,,,575,a,690,b,724,c,657,b
Quebec,Montréal,Delson (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Delson (V),Apt & Other / App. & autres,,,,,619,b,723,a,644,b
Quebec,Montréal,Delson (V),Total,,,,,619,b,723,a,644,b
Quebec,Montréal,Sainte-Catherine (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Sainte-Catherine (V),Apt & Other / App. & autres,426,a,572,b,670,b,,,676,b
Quebec,Montréal,Sainte-Catherine (V),Total,426,a,572,b,670,b,,,676,b
Quebec,Montréal,Saint-Constant (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Constant (V),Apt & Other / App. & autres,,,558,c,683,b,838,c,701,b
Quebec,Montréal,Saint-Constant (V),Total,,,560,c,684,b,838,c,702,b
Quebec,Montréal,Saint-Isidore (PE),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Isidore (PE),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Isidore (PE),Total,,,,,,,,,,
Quebec,Montréal,Mercier (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Mercier (V),Apt & Other / App. & autres,,,,,691,b,,,723,b
Quebec,Montréal,Mercier (V),Total,,,,,691,b,,,723,b
Quebec,Montréal,Châteauguay (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Châteauguay (V),Apt & Other / App. & autres,484,a,607,a,692,a,726,a,669,a
Quebec,Montréal,Châteauguay (V),Total,484,a,607,a,692,a,726,a,669,a
Quebec,Montréal,Léry (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Léry (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Léry (V),Total,,,,,,,,,,
Quebec,Montréal,Beauharnois (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Beauharnois (V),Apt & Other / App. & autres,,,,,624,b,,,627,b
Quebec,Montréal,Beauharnois (V),Total,,,,,615,b,,,617,b
Quebec,Montréal,Saint-Zotique (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Zotique (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Zotique (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Les Coteaux (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Les Coteaux (MÉ),Apt & Other / App. & autres,,,,,757,a,,,749,a
Quebec,Montréal,Les Coteaux (MÉ),Total,,,,,751,a,,,746,a
Quebec,Montréal,Coteau-du-Lac (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Coteau-du-Lac (V),Apt & Other / App. & autres,,,,,,,683,b,651,a
Quebec,Montréal,Coteau-du-Lac (V),Total,,,,,,,683,b,651,a
Quebec,Montréal,Les Cèdres (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Les Cèdres (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Les Cèdres (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Pointe-des-Cascades (VL),Row / En bande,,,,,,,,,,
Quebec,Montréal,Pointe-des-Cascades (VL),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Pointe-des-Cascades (VL),Total,,,,,,,,,,
Quebec,Montréal,L'Île-Perrot (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,L'Île-Perrot (V),Apt & Other / App. & autres,,,509,a,614,a,657,b,588,a
Quebec,Montréal,L'Île-Perrot (V),Total,,,509,a,618,a,657,b,591,a
Quebec,Montréal,Notre-Dame-de-l'Île-Perrot (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Notre-Dame-de-l'Île-Perrot (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Notre-Dame-de-l'Île-Perrot (V),Total,,,,,,,,,,
Quebec,Montréal,Pincourt (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Pincourt (V),Apt & Other / App. & autres,,,,,689,a,,,677,a
Quebec,Montréal,Pincourt (V),Total,,,,,689,a,,,677,a
Quebec,Montréal,Terrasse-Vaudreuil (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Terrasse-Vaudreuil (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Terrasse-Vaudreuil (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Vaudreuil-Dorion (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Vaudreuil-Dorion (V),Apt & Other / App. & autres,480,b,508,b,662,a,789,a,662,a
Quebec,Montréal,Vaudreuil-Dorion (V),Total,480,b,508,b,662,a,789,a,662,a
Quebec,Montréal,Vaudreuil-sur-le-Lac (VL),Row / En bande,,,,,,,,,,
Quebec,Montréal,Vaudreuil-sur-le-Lac (VL),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Vaudreuil-sur-le-Lac (VL),Total,,,,,,,,,,
Quebec,Montréal,L'Île-Cadieux (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,L'Île-Cadieux (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,L'Île-Cadieux (V),Total,,,,,,,,,,
Quebec,Montréal,Hudson (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Hudson (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Hudson (V),Total,,,,,,,,,,
Quebec,Montréal,Saint-Lazare (V),Row / En bande,,,,,895,a,,,895,a
Quebec,Montréal,Saint-Lazare (V),Apt & Other / App. & autres,,,,,793,d,,,800,c
Quebec,Montréal,Saint-Lazare (V),Total,,,,,827,b,,,827,b
Quebec,Montréal,Saint-Eustache (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Eustache (V),Apt & Other / App. & autres,427,b,556,b,634,a,743,b,632,a
Quebec,Montréal,Saint-Eustache (V),Total,427,b,556,b,634,a,743,b,632,a
Quebec,Montréal,Deux-Montagnes (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Deux-Montagnes (V),Apt & Other / App. & autres,,,563,a,656,b,780,b,669,a
Quebec,Montréal,Deux-Montagnes (V),Total,,,563,a,656,b,780,b,669,a
Quebec,Montréal,Sainte-Marthe-sur-le-Lac (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Sainte-Marthe-sur-le-Lac (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Sainte-Marthe-sur-le-Lac (V),Total,,,,,,,,,,
Quebec,Montréal,Pointe-Calumet (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Pointe-Calumet (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Pointe-Calumet (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Saint-Joseph-du-Lac (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Joseph-du-Lac (MÉ),Apt & Other / App. & autres,,,,,854,b,,,807,c
Quebec,Montréal,Saint-Joseph-du-Lac (MÉ),Total,,,,,854,b,,,807,c
Quebec,Montréal,Oka (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Oka (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Oka (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Saint-Placide (MÉ),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Placide (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Placide (MÉ),Total,,,,,,,,,,
Quebec,Montréal,Boisbriand (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Boisbriand (V),Apt & Other / App. & autres,,,588,d,629,b,810,d,645,b
Quebec,Montréal,Boisbriand (V),Total,,,588,d,629,b,810,d,645,b
Quebec,Montréal,Sainte-Thérèse (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Sainte-Thérèse (V),Apt & Other / App. & autres,566,c,576,a,657,a,796,b,668,a
Quebec,Montréal,Sainte-Thérèse (V),Total,566,c,576,a,657,a,796,b,668,a
Quebec,Montréal,Blainville (V),Row / En bande,,,,,,,,,,
Quebec,Granby,Granby (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Blainville (V),Apt & Other / App. & autres,,,603,c,747,b,799,b,746,b
Quebec,Montréal,Blainville (V),Total,,,603,c,747,b,799,b,746,b
Quebec,Montréal,Rosemère (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Rosemère (V),Apt & Other / App. & autres,,,540,b,723,b,,,633,c
Quebec,Montréal,Rosemère (V),Total,,,540,b,723,b,,,633,c
Quebec,Montréal,Lorraine (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Lorraine (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Lorraine (V),Total,,,,,,,,,,
Quebec,Montréal,Bois-des-Filion (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Bois-des-Filion (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Bois-des-Filion (V),Total,,,,,,,,,,
Quebec,Montréal,Sainte-Anne-des-Plaines (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Sainte-Anne-des-Plaines (V),Apt & Other / App. & autres,,,,,636,b,668,c,636,b
Quebec,Montréal,Sainte-Anne-des-Plaines (V),Total,,,,,636,b,668,c,636,b
Quebec,Montréal,Mirabel (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Mirabel (V),Apt & Other / App. & autres,,,663,b,791,b,815,a,782,a
Quebec,Montréal,Mirabel (V),Total,,,663,b,791,b,815,a,782,a
Quebec,Montréal,Saint-Colomban (V),Row / En bande,,,,,779,a,,,779,a
Quebec,Montréal,Saint-Colomban (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Saint-Colomban (V),Total,,,,,730,b,,,730,b
Quebec,Montréal,Saint-Jérôme (V),Row / En bande,,,,,,,,,,
Quebec,Montréal,Saint-Jérôme (V),Apt & Other / App. & autres,432,b,516,a,608,a,740,a,594,a
Quebec,Montréal,Saint-Jérôme (V),Total,432,b,516,a,608,a,740,a,594,a
Quebec,Montréal,Gore (CT),Row / En bande,,,,,,,,,,
Quebec,Montréal,Gore (CT),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Montréal,Gore (CT),Total,,,,,,,,,,
Quebec,Montréal,Total,Row / En bande,,,722,b,937,a,1195,a,994,a
Quebec,Montréal,Total,Apt & Other / App. & autres,539,a,637,a,711,a,875,a,692,a
Quebec,Montréal,Total,Total,539,a,637,a,711,a,876,a,692,a
Quebec,Gatineau,Mayo (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Mayo (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Mayo (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Val-des-Bois (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Val-des-Bois (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Val-des-Bois (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Bowman (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Bowman (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Bowman (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Gatineau (V),Row / En bande,,,,,803,a,897,a,842,a
Quebec,Gatineau,Gatineau (V),Apt & Other / App. & autres,529,a,628,a,744,a,834,a,722,a
Quebec,Gatineau,Gatineau (V),Total,529,a,628,a,745,a,836,a,723,a
Quebec,Gatineau,L'Ange-Gardien (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,L'Ange-Gardien (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,L'Ange-Gardien (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Notre-Dame-de-la-Salette (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Notre-Dame-de-la-Salette (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Notre-Dame-de-la-Salette (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Val-des-Monts (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Val-des-Monts (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Val-des-Monts (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Cantley (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Cantley (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Cantley (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Chelsea (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Chelsea (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Chelsea (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Pontiac (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Pontiac (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Pontiac (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,La Pêche (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,La Pêche (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,La Pêche (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Denholm (MÉ),Row / En bande,,,,,,,,,,
Quebec,Gatineau,Denholm (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Gatineau,Denholm (MÉ),Total,,,,,,,,,,
Quebec,Gatineau,Total,Row / En bande,,,,,795,a,897,a,835,a
Quebec,Gatineau,Total,Apt & Other / App. & autres,528,a,628,a,743,a,834,a,721,a
Quebec,Gatineau,Total,Total,528,a,628,a,744,a,835,a,722,a
Quebec,Québec,Saint-Henri (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Henri (MÉ),Apt & Other / App. & autres,,,501,d,610,c,611,b,580,b
Quebec,Québec,Saint-Henri (MÉ),Total,,,501,d,610,c,611,b,580,b
Quebec,Québec,Beaumont (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Beaumont (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Beaumont (MÉ),Total,,,,,,,,,,
Quebec,Québec,Saint-François-de-L'île-d'Orléans (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-François-de-L'île-d'Orléans (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Saint-François-de-L'île-d'Orléans (MÉ),Total,,,,,,,,,,
Quebec,Québec,Sainte-Famille (PE),Row / En bande,,,,,,,,,,
Quebec,Québec,Sainte-Famille (PE),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Sainte-Famille (PE),Total,,,,,,,,,,
Quebec,Québec,Saint-Jean-de-l'Île-d'Orléans (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Jean-de-l'Île-d'Orléans (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Saint-Jean-de-l'Île-d'Orléans (MÉ),Total,,,,,,,,,,
Quebec,Québec,Saint-Laurent-de-l'Île-d'Orléans (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Laurent-de-l'Île-d'Orléans (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Saint-Laurent-de-l'Île-d'Orléans (MÉ),Total,,,,,,,,,,
Quebec,Québec,Saint-Pierre-de-l'Île-d'Orléans (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Pierre-de-l'Île-d'Orléans (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Saint-Pierre-de-l'Île-d'Orléans (MÉ),Total,,,,,,,,,,
Quebec,Québec,Sainte-Pétronille (VL),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Sainte-Pétronille (VL),Total,,,,,,,,,,
Quebec,Québec,Château-Richer (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Château-Richer (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Château-Richer (V),Total,,,,,,,,,,
Quebec,Québec,L'Ange-Gardien (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,L'Ange-Gardien (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,L'Ange-Gardien (MÉ),Total,,,,,,,,,,
Quebec,Québec,Boischatel (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Boischatel (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Boischatel (MÉ),Total,,,,,,,,,,
Quebec,Québec,Sainte-Catherine-de-la-Jacques-Cartier (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Sainte-Catherine-de-la-Jacques-Cartier (V),Apt & Other / App. & autres,,,,,795,b,,,783,b
Quebec,Québec,Sainte-Catherine-de-la-Jacques-Cartier (V),Total,,,,,795,b,,,783,b
Quebec,Québec,Fossambault-sur-le-Lac (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Fossambault-sur-le-Lac (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Fossambault-sur-le-Lac (V),Total,,,,,,,,,,
Quebec,Québec,Lac-Saint-Joseph (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Lac-Saint-Joseph (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Lac-Saint-Joseph (V),Total,,,,,,,,,,
Quebec,Québec,Shannon (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Shannon (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Shannon (MÉ),Total,,,,,,,,,,
Quebec,Québec,Saint-Gabriel-de-Valcartier (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Gabriel-de-Valcartier (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Saint-Gabriel-de-Valcartier (MÉ),Total,,,,,,,,,,
Quebec,Québec,Lac-Delage (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Lac-Delage (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Lac-Delage (V),Total,,,,,,,,,,
Quebec,Québec,Stoneham-et-Tewkesbury (CU),Row / En bande,,,,,,,,,,
Quebec,Québec,Stoneham-et-Tewkesbury (CU),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Stoneham-et-Tewkesbury (CU),Total,,,,,,,,,,
Quebec,Québec,Lac-Beauport (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Lac-Beauport (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Lac-Beauport (MÉ),Total,,,,,,,,,,
Quebec,Québec,Sainte-Brigitte-de-Laval (MÉ),Row / En bande,,,,,,,,,,
Quebec,Québec,Sainte-Brigitte-de-Laval (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Sainte-Brigitte-de-Laval (MÉ),Total,,,,,,,,,,
Quebec,Québec,Notre-Dame-des-Anges (PE),Row / En bande,,,,,,,,,,
Quebec,Québec,Notre-Dame-des-Anges (PE),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Notre-Dame-des-Anges (PE),Total,,,,,,,,,,
Quebec,Québec,Québec (V),Row / En bande,,,,,810,a,885,a,857,a
Quebec,Québec,Québec (V),Apt & Other / App. & autres,513,a,625,a,754,a,889,a,719,a
Quebec,Québec,Québec (V),Total,513,a,625,a,754,a,889,a,720,a
Quebec,Québec,L'Ancienne-Lorette (V),Row / En bande,,,,,,,,,,
Quebec,Québec,L'Ancienne-Lorette (V),Apt & Other / App. & autres,,,579,b,746,b,,,718,b
Quebec,Québec,L'Ancienne-Lorette (V),Total,,,579,b,746,b,,,718,b
Quebec,Québec,Saint-Augustin-de-Desmaures (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Augustin-de-Desmaures (V),Apt & Other / App. & autres,,,583,a,726,a,767,b,696,b
Quebec,Québec,Saint-Augustin-de-Desmaures (V),Total,,,583,a,728,a,773,b,699,b
Quebec,Québec,Lévis (V),Row / En bande,,,,,585,a,,,606,a
Quebec,Québec,Lévis (V),Apt & Other / App. & autres,463,a,546,a,677,a,766,a,661,a
Quebec,Québec,Lévis (V),Total,463,a,546,a,676,a,766,a,660,a
Quebec,Québec,Saint-Lambert-de-Lauzon (PE),Row / En bande,,,,,,,,,,
Quebec,Québec,Saint-Lambert-de-Lauzon (PE),Apt & Other / App. & autres,,,,,745,b,,,719,b
Quebec,Québec,Saint-Lambert-de-Lauzon (PE),Total,,,,,745,b,,,719,b
Quebec,Québec,Neuville (V),Row / En bande,,,,,,,,,,
Quebec,Québec,Neuville (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Québec,Neuville (V),Total,,,,,,,,,,
Quebec,Québec,Total,Row / En bande,,,,,722,a,879,a,805,a
Quebec,Québec,Total,Apt & Other / App. & autres,510,a,618,a,741,a,873,a,712,a
Quebec,Québec,Total,Total,510,a,618,a,741,a,873,a,712,a
Quebec,Sherbrooke,Ascot Corner (MÉ),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Ascot Corner (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Ascot Corner (MÉ),Total,,,,,,,,,,
Quebec,Sherbrooke,Stoke (MÉ),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Stoke (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Stoke (MÉ),Total,,,,,,,,,,
Quebec,Sherbrooke,Saint-Denis-de-Brompton (PE),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Saint-Denis-de-Brompton (PE),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Saint-Denis-de-Brompton (PE),Total,,,,,,,,,,
Quebec,Sherbrooke,Val-Joli (MÉ),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Val-Joli (MÉ),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Val-Joli (MÉ),Total,,,,,,,,,,
Quebec,Sherbrooke,Sherbrooke (V),Row / En bande,,,,,650,a,683,a,650,a
Quebec,Sherbrooke,Sherbrooke (V),Apt & Other / App. & autres,391,a,468,a,579,a,711,a,565,a
Quebec,Sherbrooke,Sherbrooke (V),Total,391,a,468,a,579,a,711,a,565,a
Quebec,Sherbrooke,Compton (MÉ),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Compton (MÉ),Apt & Other / App. & autres,,,,,,,,,626,a
Quebec,Sherbrooke,Compton (MÉ),Total,,,,,,,,,626,a
Quebec,Sherbrooke,Waterville (V),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Waterville (V),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Waterville (V),Total,,,,,,,,,,
Quebec,Sherbrooke,North Hatley (VL),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,North Hatley (VL),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,North Hatley (VL),Total,,,,,,,,,,
Quebec,Sherbrooke,Hatley (CT),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Hatley (CT),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Hatley (CT),Total,,,,,,,,,,
Quebec,Sherbrooke,Magog (V),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Magog (V),Apt & Other / App. & autres,373,a,422,a,576,a,701,a,563,a
Quebec,Sherbrooke,Magog (V),Total,373,a,421,a,576,a,701,a,562,a
Quebec,Sherbrooke,Orford (CT),Row / En bande,,,,,,,,,,
Quebec,Sherbrooke,Orford (CT),Apt & Other / App. & autres,,,,,,,,,,
Quebec,Sherbrooke,Orford (CT),Total,,,,,,,,,,
Quebec,Sherbrooke,Total,Row / En bande,,,,,639,a,683,a,620,a
Quebec,Sherbrooke,Total,Apt & Other / App. & autres,390,a,466,a,578,a,710,a,565,a
Quebec,Sherbrooke,Total,Total,390,a,466,a,579,a,710,a,565,a
Quebec,Trois-Rivières,Trois-Rivières (V),Row / En bande,,,,,719,a,,,721,a
Quebec,Trois-Rivières,Trois-Rivières (V),Apt & Other / App. & autres,375,a,441,a,550,a,610,a,526,a
